noun_w_buah	noun_w_orang	cossim
kerinduan	tahanan	0.19
kerinduan	pengikut	0.18
kerinduan	rombongan	0.17
kerinduan	pengajar	0.16
kerinduan	pendidik	0.21
kerinduan	penghuni	0.15
kerinduan	pengembang	0.15
kerinduan	jajaran	0.14
kerinduan	pembuka	0.13
kerinduan	penari	0.1
kerinduan	pemberi	0.16
kerinduan	pelayan	0.23
kerinduan	pendatang	0.16
kerinduan	pembunuh	0.14
kerinduan	penyelenggara	0.09
kerinduan	turunan	0.11
kerinduan	pelukis	0.19
kerinduan	utusan	0.21
kerinduan	pembiayaan	0.14
kerinduan	pengacara	0.07
kerinduan	perawat	0.09
kerinduan	penganut	0.19
kerinduan	pengamat	0.14
kerinduan	penghubung	0.14
kerinduan	pesaing	0.11
kerinduan	pengawas	0.07
kerinduan	penjahat	0.16
kerinduan	pelaksana	0.05
kerinduan	kebangsaan	0.28
kerinduan	pembicara	0.15
kerinduan	pengantar	0.21
kerinduan	pendengar	0.23
kerinduan	pendamping	0.17
kerinduan	pewaris	0.09
kerinduan	pengungsi	0.24
kerinduan	pengendara	0.09
kerinduan	pencuri	0.11
kerinduan	pemburu	0.19
kerinduan	pengawal	0.14
kerinduan	penemu	0.04
kerinduan	pengemudi	0.02
kerinduan	penerjemah	0.09
kerinduan	pemandu	0.07
kerinduan	tawanan	0.23
kerinduan	penegak	0.16
kerinduan	penutur	0.1
kerinduan	penyihir	0.09
kerinduan	pelamar	0.1
kerinduan	pemasok	0.16
kerinduan	penanda	0.22
kerinduan	pemikir	0.18
kerinduan	saingan	0.16
kerinduan	pembimbing	0.16
kerinduan	petinggi	0.16
kerinduan	pelaut	0.18
kerinduan	pengrajin	0.09
kerinduan	langganan	0.17
kerinduan	pencinta	0.35
kerinduan	kenalan	0.23
kerinduan	penyidik	0.14
kerinduan	pelacur	0.18
kerinduan	pengirim	0.19
kerinduan	perusak	0.1
kerinduan	pendiam	0.1
kerinduan	pemeluk	0.21
kerinduan	penikmat	0.33
kerinduan	pemangku	0.19
kerinduan	perampok	0.09
kerinduan	pelarian	0.3
kerinduan	pengidap	0.16
kerinduan	penunjuk	0.13
kerinduan	pemuka	0.2
kerinduan	pengemis	0.17
kerinduan	pemusik	0.18
kerinduan	sukarelawan	0.12
kerinduan	penerbang	0.07
kerinduan	pejalan	0.1
kerinduan	petinju	0.09
kerinduan	penyandang	0.15
kerinduan	penanggung	0.12
kerinduan	penolong	0.14
kerinduan	jagoan	0.15
kerinduan	penembak	0.12
kerinduan	penipu	0.05
kerinduan	penyelamat	0.19
kerinduan	pendaftar	0.04
kerinduan	pelari	0.11
kerinduan	pengiring	0.17
kerinduan	penata	0.12
kerinduan	pengambil	0.1
kerinduan	penuntut	0.17
kerinduan	pembina	0.11
kerinduan	tanggungan	0.24
kerinduan	pencetus	0.17
kerinduan	pemangsa	0.15
kerinduan	penyebar	0.16
kerinduan	pemesan	0.2
kerinduan	dermawan	0.18
kerinduan	pemeriksa	0.07
kerinduan	negarawan	0.11
kerinduan	pengukur	0.13
kerinduan	penambang	0.05
kerinduan	pembajak	0.16
kerinduan	budayawan	0.18
kerinduan	perekam	0.11
kerinduan	penyayang	0.23
kerinduan	pemukul	0.11
kerinduan	perencana	0.04
kerinduan	pengumpul	0.18
kerinduan	wirausahawan	0.11
kerinduan	penangkap	0.11
kerinduan	penyelam	0.16
kerinduan	pemasar	0.18
kerinduan	pemalas	0.08
kerinduan	penarik	0.17
kerinduan	pengembara	0.22
kerinduan	gerilyawan	0.17
kerinduan	penggagas	0.17
kerinduan	penyembah	0.24
kerinduan	penilai	0.05
kerinduan	penguji	0.11
kerinduan	pengunjuk	0.2
kerinduan	penyembuh	0.27
kerinduan	rohaniwan	0.23
kerinduan	pemanah	0.15
kerinduan	penyelidik	0.12
kerinduan	penampil	0.12
kerinduan	peranakan	0.18
kerinduan	suruhan	0.12
kerinduan	usahawan	0.13
kerinduan	pelapor	0.11
kerinduan	pemahat	0.19
kerinduan	penunggu	0.12
kerinduan	penurut	0.14
kerinduan	pengusul	0.11
kerinduan	pemimpi	0.21
kerinduan	penyusup	0.08
kerinduan	pemungut	0.1
kerinduan	penceramah	0.14
kerinduan	penggarap	0.1
kerinduan	pelupa	0.11
kerinduan	perupa	0.22
kerinduan	penyendiri	0.17
kerinduan	pemateri	0.18
kerinduan	penggali	0.11
kerinduan	penukar	0.07
kerinduan	penyabar	0.19
kerinduan	pelempar	0.08
kerinduan	pemborong	0.05
kerinduan	pendemo	0.15
kerinduan	pencerita	0.14
kerinduan	penyelundup	0.13
kerinduan	penganggur	0.17
kerinduan	penggiling	0.16
kerinduan	pengulas	0.14
kerinduan	penagih	0.15
kerinduan	hartawan	0.21
kerinduan	perumus	0.08
kerinduan	peniup	0.17
kerinduan	penggalang	0.16
kerinduan	pembenci	0.2
kerinduan	pengkaji	0.18
kerinduan	pembebas	0.21
kerinduan	pemetik	0.12
kerinduan	penjilat	0.13
kerinduan	pencabut	0.09
kerinduan	peramah	0.11
kerinduan	pengukir	0.22
kerinduan	pengejar	0.22
kerinduan	pemerah	0.09
kerinduan	wiraswastawan	0.08
kerinduan	pemulia	0.18
kerinduan	penendang	0.09
kerinduan	penyimak	0.2
kerinduan	pelestari	0.1
kerinduan	penjemput	0.22
kerinduan	pembaru	0.24
kerinduan	penghayat	0.28
kerinduan	pengadu	0.14
kerinduan	pemasak	0.17
kerinduan	pembobol	0.06
kerinduan	penggemblengan	0.26
kerinduan	penghasut	0.16
kerinduan	penderma	0.16
kerinduan	pemaksa	0.12
kerinduan	peragu	0.15
kerinduan	pengekor	0.16
kerinduan	perayu	0.17
kerinduan	pendebat	0.15
kerinduan	penyuara	0.19
kerinduan	pemimpinan	0.23
kerinduan	penghadang	0.12
kerinduan	pengasah	0.22
kerinduan	pengutang	0.19
kerinduan	pembisik	0.27
kerinduan	pengetuk	0.25
kerinduan	pemberang	0.19
kerinduan	peneguh	0.32
kerinduan	pewirausaha	0.18
kerinduan	pencuriga	0.24
kerinduan	pengalah	0.25
kerinduan	pengalasan	0.25
kerinduan	pengamuk	0.29
jebakan	pemain	0.25
jebakan	penduduk	0.11
jebakan	pengguna	0.16
jebakan	wisatawan	0.11
jebakan	penelitian	0.15
jebakan	pasangan	0.15
jebakan	penulis	0.11
jebakan	pemimpin	0.18
jebakan	peserta	0.17
jebakan	pengunjung	0.15
jebakan	penderita	0.19
jebakan	pembelajaran	0.2
jebakan	pelayanan	0.11
jebakan	kehilangan	0.18
jebakan	keturunan	0.11
jebakan	pemilik	0.12
jebakan	penyanyi	0.1
jebakan	karyawan	0.13
jebakan	pelanggan	0.11
jebakan	kelahiran	0.12
jebakan	perdagangan	0.22
jebakan	petani	0.13
jebakan	pekerja	0.17
jebakan	kepercayaan	0.19
jebakan	pemuda	0.18
jebakan	penumpang	0.14
jebakan	pimpinan	0.17
jebakan	pembaca	0.16
jebakan	kekurangan	0.2
jebakan	pejabat	0.18
jebakan	campuran	0.26
jebakan	pelaku	0.27
jebakan	peneliti	0.14
jebakan	pengusaha	0.2
jebakan	pendukung	0.21
jebakan	petunjuk	0.29
jebakan	pemenang	0.21
jebakan	petugas	0.2
jebakan	perbaikan	0.19
jebakan	pelatih	0.15
jebakan	pedagang	0.17
jebakan	pelajar	0.12
jebakan	pengurus	0.11
jebakan	jurusan	0.14
jebakan	ilmuwan	0.13
jebakan	pendiri	0.05
jebakan	angkatan	0.15
jebakan	sasaran	0.29
jebakan	pembuat	0.27
jebakan	penjual	0.19
jebakan	pengganti	0.18
jebakan	perwakilan	0.12
jebakan	lulusan	0.15
jebakan	pembeli	0.17
jebakan	penerima	0.21
jebakan	pergerakan	0.21
jebakan	pemegang	0.12
jebakan	penyedia	0.23
jebakan	penjaga	0.25
jebakan	pencari	0.25
jebakan	pembawa	0.28
jebakan	undangan	0.24
jebakan	cadangan	0.26
jebakan	pemeran	0.2
jebakan	bangsawan	0.11
jebakan	pembantu	0.16
jebakan	pengarang	0.08
jebakan	pengelola	0.18
jebakan	pejuang	0.19
jebakan	tahanan	0.3
jebakan	pengikut	0.14
jebakan	rombongan	0.17
jebakan	pengajar	0.07
jebakan	pendidik	0.04
jebakan	penghuni	0.2
jebakan	pengembang	0.2
jebakan	jajaran	0.2
jebakan	pembuka	0.23
jebakan	penari	0.16
jebakan	pemberi	0.23
jebakan	pelayan	0.13
jebakan	pendatang	0.19
jebakan	pembunuh	0.29
jebakan	penyelenggara	0.12
jebakan	turunan	0.24
jebakan	pelukis	0.09
jebakan	utusan	0.16
jebakan	pembiayaan	0.17
jebakan	pengacara	0.16
jebakan	perawat	0.05
jebakan	penganut	0.13
jebakan	pengamat	0.16
jebakan	penghubung	0.19
jebakan	pesaing	0.19
jebakan	pengawas	0.22
jebakan	penjahat	0.36
jebakan	pelaksana	0.2
jebakan	kebangsaan	0.04
jebakan	pembicara	0.12
jebakan	pengantar	0.13
jebakan	pendengar	0.13
jebakan	pendamping	0.17
jebakan	pewaris	0.07
jebakan	pengungsi	0.13
jebakan	pengendara	0.17
jebakan	pencuri	0.27
jebakan	pemburu	0.31
jebakan	pengawal	0.28
jebakan	penemu	0.14
jebakan	pengemudi	0.15
jebakan	penerjemah	0.18
jebakan	pemandu	0.21
jebakan	tawanan	0.25
jebakan	penegak	0.15
jebakan	penutur	0.02
jebakan	penyihir	0.18
jebakan	pelamar	0.2
jebakan	pemasok	0.18
jebakan	penanda	0.22
jebakan	pemikir	0.22
jebakan	saingan	0.19
jebakan	pembimbing	0.05
jebakan	petinggi	0.2
jebakan	pelaut	0.13
jebakan	pengrajin	0.07
jebakan	langganan	0.13
jebakan	pencinta	0.1
jebakan	kenalan	0.16
jebakan	penyidik	0.17
jebakan	pelacur	0.2
jebakan	pengirim	0.2
jebakan	perusak	0.23
jebakan	pendiam	0.1
jebakan	pemeluk	0.07
jebakan	penikmat	0.15
jebakan	pemangku	0.08
jebakan	perampok	0.28
jebakan	pelarian	0.33
jebakan	pengidap	0.09
jebakan	penunjuk	0.17
jebakan	pemuka	0.11
jebakan	pengemis	0.21
jebakan	pemusik	0.13
jebakan	sukarelawan	0.17
jebakan	penerbang	0.15
jebakan	pejalan	0.22
jebakan	petinju	0.1
jebakan	penyandang	0.14
jebakan	penanggung	0.13
jebakan	penolong	0.16
jebakan	jagoan	0.23
jebakan	penembak	0.3
jebakan	penipu	0.34
jebakan	penyelamat	0.24
jebakan	pendaftar	0.12
jebakan	pelari	0.13
jebakan	pengiring	0.18
jebakan	penata	0.13
jebakan	pengambil	0.21
jebakan	penuntut	0.09
jebakan	pembina	0.08
jebakan	tanggungan	0.18
jebakan	pencetus	0.17
jebakan	pemangsa	0.35
jebakan	penyebar	0.21
jebakan	pemesan	0.1
jebakan	dermawan	0.1
jebakan	pemeriksa	0.19
jebakan	negarawan	0.12
jebakan	pengukur	0.24
jebakan	penambang	0.17
jebakan	pembajak	0.23
jebakan	budayawan	0.02
jebakan	perekam	0.23
jebakan	penyayang	0.06
jebakan	pemukul	0.13
jebakan	perencana	0.23
jebakan	pengumpul	0.22
jebakan	wirausahawan	0.12
jebakan	penangkap	0.3
jebakan	penyelam	0.2
jebakan	pemasar	0.17
jebakan	pemalas	0.18
jebakan	penarik	0.25
jebakan	pengembara	0.16
jebakan	gerilyawan	0.21
jebakan	penggagas	0.14
jebakan	penyembah	0.17
jebakan	penilai	0.16
jebakan	penguji	0.24
jebakan	pengunjuk	0.12
jebakan	penyembuh	0.13
jebakan	rohaniwan	0.08
jebakan	pemanah	0.25
jebakan	penyelidik	0.17
jebakan	penampil	0.17
jebakan	peranakan	0.1
jebakan	suruhan	0.24
jebakan	usahawan	0.17
jebakan	pelapor	0.15
jebakan	pemahat	0.1
jebakan	penunggu	0.24
jebakan	penurut	0.1
jebakan	pengusul	0.09
jebakan	pemimpi	0.21
jebakan	penyusup	0.3
jebakan	pemungut	0.18
jebakan	penceramah	0.14
jebakan	penggarap	0.13
jebakan	pelupa	0.14
jebakan	perupa	0.07
jebakan	penyendiri	0.19
jebakan	pemateri	0.18
jebakan	penggali	0.32
jebakan	penukar	0.16
jebakan	penyabar	0.09
jebakan	pelempar	0.28
jebakan	pemborong	0.26
jebakan	pendemo	0.15
jebakan	pencerita	0.15
jebakan	penyelundup	0.27
jebakan	penganggur	0.16
jebakan	penggiling	0.21
jebakan	pengulas	0.09
jebakan	penagih	0.28
jebakan	hartawan	0.2
jebakan	perumus	0.15
jebakan	peniup	0.18
jebakan	penggalang	0.19
jebakan	pembenci	0.24
jebakan	pengkaji	0.15
jebakan	pembebas	0.27
jebakan	pemetik	0.13
jebakan	penjilat	0.29
jebakan	pencabut	0.21
jebakan	peramah	0.03
jebakan	pengukir	0.17
jebakan	pengejar	0.37
jebakan	pemerah	0.2
jebakan	wiraswastawan	0.11
jebakan	pemulia	0.1
jebakan	penendang	0.28
jebakan	penyimak	0.17
jebakan	pelestari	0.16
jebakan	penjemput	0.23
jebakan	pembaru	0.18
jebakan	penghayat	0.08
jebakan	pengadu	0.16
jebakan	pemasak	0.17
jebakan	pembobol	0.32
jebakan	penggemblengan	0.16
jebakan	penghasut	0.29
jebakan	penderma	0.09
jebakan	pemaksa	0.2
jebakan	peragu	0.26
jebakan	pengekor	0.24
jebakan	perayu	0.29
jebakan	pendebat	0.22
jebakan	penyuara	0.14
jebakan	pemimpinan	0.23
jebakan	penghadang	0.42
jebakan	pengasah	0.27
jebakan	pengutang	0.26
jebakan	pembisik	0.32
jebakan	pengetuk	0.22
jebakan	pemberang	0.26
jebakan	peneguh	0.22
jebakan	pewirausaha	0.21
jebakan	pencuriga	0.32
jebakan	pengalah	0.27
jebakan	pengalasan	0.26
jebakan	pengamuk	0.23
pengkhianatan	pemain	0.19
pengkhianatan	penduduk	0.15
pengkhianatan	pengguna	0.06
pengkhianatan	wisatawan	0.07
pengkhianatan	penelitian	0.19
pengkhianatan	pasangan	0.24
pengkhianatan	penulis	0.18
pengkhianatan	pemimpin	0.32
pengkhianatan	peserta	0.11
pengkhianatan	pengunjung	0.09
pengkhianatan	penderita	0.23
pengkhianatan	pembelajaran	0.22
pengkhianatan	pelayanan	0.23
pengkhianatan	kehilangan	0.33
pengkhianatan	keturunan	0.15
pengkhianatan	pemilik	0.16
pengkhianatan	penyanyi	0.13
pengkhianatan	karyawan	0.12
pengkhianatan	pelanggan	0.19
pengkhianatan	kelahiran	0.13
pengkhianatan	perdagangan	0.27
pengkhianatan	petani	0.21
pengkhianatan	pekerja	0.16
pengkhianatan	kepercayaan	0.36
pengkhianatan	pemuda	0.26
pengkhianatan	penumpang	0.15
pengkhianatan	pimpinan	0.25
pengkhianatan	pembaca	0.17
pengkhianatan	kekurangan	0.24
pengkhianatan	pejabat	0.27
pengkhianatan	campuran	0.21
pengkhianatan	pelaku	0.32
pengkhianatan	peneliti	0.11
pengkhianatan	pengusaha	0.15
pengkhianatan	pendukung	0.26
pengkhianatan	petunjuk	0.16
pengkhianatan	pemenang	0.17
pengkhianatan	petugas	0.19
pengkhianatan	perbaikan	0.24
pengkhianatan	pelatih	0.15
pengkhianatan	pedagang	0.18
pengkhianatan	pelajar	0.18
pengkhianatan	pengurus	0.14
pengkhianatan	jurusan	0.12
pengkhianatan	ilmuwan	0.13
pengkhianatan	pendiri	0.19
pengkhianatan	angkatan	0.16
pengkhianatan	sasaran	0.19
pengkhianatan	pembuat	0.15
pengkhianatan	penjual	0.16
pengkhianatan	pengganti	0.18
pengkhianatan	perwakilan	0.16
pengkhianatan	lulusan	0.11
pengkhianatan	pembeli	0.14
pengkhianatan	penerima	0.15
pengkhianatan	pergerakan	0.24
pengkhianatan	pemegang	0.15
pengkhianatan	penyedia	0.2
pengkhianatan	penjaga	0.22
pengkhianatan	pencari	0.14
pengkhianatan	pembawa	0.15
pengkhianatan	undangan	0.15
pengkhianatan	cadangan	0.13
pengkhianatan	pemeran	0.23
pengkhianatan	bangsawan	0.24
pengkhianatan	pembantu	0.26
pengkhianatan	pengarang	0.21
pengkhianatan	pengelola	0.17
pengkhianatan	pejuang	0.31
pengkhianatan	tahanan	0.27
pengkhianatan	pengikut	0.2
pengkhianatan	rombongan	0.14
pengkhianatan	pengajar	0.16
pengkhianatan	pendidik	0.2
pengkhianatan	penghuni	0.17
pengkhianatan	pengembang	0.16
pengkhianatan	jajaran	0.15
pengkhianatan	pembuka	0.15
pengkhianatan	penari	0.09
pengkhianatan	pemberi	0.15
pengkhianatan	pelayan	0.24
pengkhianatan	pendatang	0.07
pengkhianatan	pembunuh	0.31
pengkhianatan	penyelenggara	0.25
pengkhianatan	turunan	0.15
pengkhianatan	pelukis	0.09
pengkhianatan	utusan	0.24
pengkhianatan	pembiayaan	0.25
pengkhianatan	pengacara	0.23
pengkhianatan	perawat	0.17
pengkhianatan	penganut	0.21
pengkhianatan	pengamat	0.17
pengkhianatan	penghubung	0.2
pengkhianatan	pesaing	0.2
pengkhianatan	pengawas	0.23
pengkhianatan	penjahat	0.33
pengkhianatan	pelaksana	0.22
pengkhianatan	kebangsaan	0.26
pengkhianatan	pembicara	0.1
pengkhianatan	pengantar	0.18
pengkhianatan	pendengar	0.19
pengkhianatan	pendamping	0.18
pengkhianatan	pewaris	0.19
pengkhianatan	pengungsi	0.14
pengkhianatan	pengendara	0.12
pengkhianatan	pencuri	0.28
pengkhianatan	pemburu	0.19
pengkhianatan	pengawal	0.27
pengkhianatan	penemu	0.08
pengkhianatan	pengemudi	0.1
pengkhianatan	penerjemah	0.2
pengkhianatan	pemandu	0.1
pengkhianatan	tawanan	0.3
pengkhianatan	penegak	0.23
pengkhianatan	penutur	0.08
pengkhianatan	penyihir	0.3
pengkhianatan	pelamar	0.18
pengkhianatan	pemasok	0.18
pengkhianatan	penanda	0.16
pengkhianatan	pemikir	0.17
pengkhianatan	saingan	0.32
pengkhianatan	pembimbing	0.14
pengkhianatan	petinggi	0.27
pengkhianatan	pelaut	0.16
pengkhianatan	pengrajin	0.07
pengkhianatan	langganan	0.11
pengkhianatan	pencinta	0.2
pengkhianatan	kenalan	0.15
pengkhianatan	penyidik	0.22
pengkhianatan	pelacur	0.21
pengkhianatan	pengirim	0.16
pengkhianatan	perusak	0.17
pengkhianatan	pendiam	0.11
pengkhianatan	pemeluk	0.15
pengkhianatan	penikmat	0.17
pengkhianatan	pemangku	0.18
pengkhianatan	perampok	0.27
pengkhianatan	pelarian	0.34
pengkhianatan	pengidap	0.16
pengkhianatan	penunjuk	0.13
pengkhianatan	pemuka	0.2
pengkhianatan	pengemis	0.14
pengkhianatan	pemusik	0.07
pengkhianatan	sukarelawan	0.1
pengkhianatan	penerbang	0.09
pengkhianatan	pejalan	0.12
pengkhianatan	petinju	0.12
pengkhianatan	penyandang	0.11
pengkhianatan	penanggung	0.24
pengkhianatan	penolong	0.17
pengkhianatan	jagoan	0.17
pengkhianatan	penembak	0.18
pengkhianatan	penipu	0.28
pengkhianatan	penyelamat	0.18
pengkhianatan	pendaftar	0.09
pengkhianatan	pelari	0.13
pengkhianatan	pengiring	0.18
pengkhianatan	penata	0.11
pengkhianatan	pengambil	0.13
pengkhianatan	penuntut	0.23
pengkhianatan	pembina	0.18
pengkhianatan	tanggungan	0.23
pengkhianatan	pencetus	0.15
pengkhianatan	pemangsa	0.19
pengkhianatan	penyebar	0.16
pengkhianatan	pemesan	0.13
pengkhianatan	dermawan	0.08
pengkhianatan	pemeriksa	0.1
pengkhianatan	negarawan	0.22
pengkhianatan	pengukur	0.11
pengkhianatan	penambang	0.13
pengkhianatan	pembajak	0.19
pengkhianatan	budayawan	0.12
pengkhianatan	perekam	0.2
pengkhianatan	penyayang	0.2
pengkhianatan	pemukul	0.13
pengkhianatan	perencana	0.18
pengkhianatan	pengumpul	0.13
pengkhianatan	wirausahawan	0.05
pengkhianatan	penangkap	0.15
pengkhianatan	penyelam	0.08
pengkhianatan	pemasar	0.12
pengkhianatan	pemalas	0.12
pengkhianatan	penarik	0.08
pengkhianatan	pengembara	0.12
pengkhianatan	gerilyawan	0.19
pengkhianatan	penggagas	0.13
pengkhianatan	penyembah	0.18
pengkhianatan	penilai	0.13
pengkhianatan	penguji	0.11
pengkhianatan	pengunjuk	0.2
pengkhianatan	penyembuh	0.16
pengkhianatan	rohaniwan	0.19
pengkhianatan	pemanah	0.2
pengkhianatan	penyelidik	0.2
pengkhianatan	penampil	0.03
pengkhianatan	peranakan	0.07
pengkhianatan	suruhan	0.2
pengkhianatan	usahawan	0.12
pengkhianatan	pelapor	0.19
pengkhianatan	pemahat	0.1
pengkhianatan	penunggu	0.18
pengkhianatan	penurut	0.11
pengkhianatan	pengusul	0.14
pengkhianatan	pemimpi	0.23
pengkhianatan	penyusup	0.22
pengkhianatan	pemungut	0.15
pengkhianatan	penceramah	0.12
pengkhianatan	penggarap	0.21
pengkhianatan	pelupa	0.16
pengkhianatan	perupa	-0.02
pengkhianatan	penyendiri	0.13
pengkhianatan	pemateri	0.06
pengkhianatan	penggali	0.13
pengkhianatan	penukar	0.14
pengkhianatan	penyabar	0.16
pengkhianatan	pelempar	0.2
pengkhianatan	pemborong	0.18
pengkhianatan	pendemo	0.13
pengkhianatan	pencerita	0.17
pengkhianatan	penyelundup	0.18
pengkhianatan	penganggur	0.19
pengkhianatan	penggiling	0.16
pengkhianatan	pengulas	0.15
pengkhianatan	penagih	0.21
pengkhianatan	hartawan	0.21
pengkhianatan	perumus	0.11
pengkhianatan	peniup	0.1
pengkhianatan	penggalang	0.15
pengkhianatan	pembenci	0.37
pengkhianatan	pengkaji	0.18
pengkhianatan	pembebas	0.16
pengkhianatan	pemetik	0.14
pengkhianatan	penjilat	0.27
pengkhianatan	pencabut	0.19
pengkhianatan	peramah	0.08
pengkhianatan	pengukir	0.16
pengkhianatan	pengejar	0.26
pengkhianatan	pemerah	0.19
pengkhianatan	wiraswastawan	0.07
pengkhianatan	pemulia	0.19
pengkhianatan	penendang	0.19
pengkhianatan	penyimak	0.18
pengkhianatan	pelestari	0.13
pengkhianatan	penjemput	0.17
pengkhianatan	pembaru	0.21
pengkhianatan	penghayat	0.18
pengkhianatan	pengadu	0.27
pengkhianatan	pemasak	0.17
pengkhianatan	pembobol	0.24
pengkhianatan	penggemblengan	0.27
pengkhianatan	penghasut	0.4
pengkhianatan	penderma	0.12
pengkhianatan	pemaksa	0.3
pengkhianatan	peragu	0.28
pengkhianatan	pengekor	0.18
pengkhianatan	perayu	0.23
pengkhianatan	pendebat	0.24
pengkhianatan	penyuara	0.2
pengkhianatan	pemimpinan	0.3
pengkhianatan	penghadang	0.2
pengkhianatan	pengasah	0.2
pengkhianatan	pengutang	0.3
pengkhianatan	pembisik	0.37
pengkhianatan	pengetuk	0.17
pengkhianatan	pemberang	0.33
pengkhianatan	peneguh	0.25
pengkhianatan	pewirausaha	0.17
pengkhianatan	pencuriga	0.32
pengkhianatan	pengalah	0.33
pengkhianatan	pengalasan	0.33
pengkhianatan	pengamuk	0.34
garapan	pemain	0.28
garapan	penduduk	0.21
garapan	pengguna	0.17
garapan	wisatawan	0.11
garapan	penelitian	0.3
garapan	pasangan	0.2
garapan	penulis	0.28
garapan	pemimpin	0.21
garapan	peserta	0.2
garapan	pengunjung	0.14
garapan	penderita	0.1
garapan	pembelajaran	0.25
garapan	pelayanan	0.21
garapan	kehilangan	0.19
garapan	keturunan	0.18
garapan	pemilik	0.28
garapan	penyanyi	0.29
garapan	karyawan	0.19
garapan	pelanggan	0.1
garapan	kelahiran	0.17
garapan	perdagangan	0.16
garapan	petani	0.33
garapan	pekerja	0.27
garapan	kepercayaan	0.18
garapan	pemuda	0.24
garapan	penumpang	0.1
garapan	pimpinan	0.26
garapan	pembaca	0.18
garapan	kekurangan	0.2
garapan	pejabat	0.15
garapan	campuran	0.19
garapan	pelaku	0.24
garapan	peneliti	0.22
garapan	pengusaha	0.28
garapan	pendukung	0.23
garapan	petunjuk	0.14
garapan	pemenang	0.17
garapan	petugas	0.14
garapan	perbaikan	0.25
garapan	pelatih	0.23
garapan	pedagang	0.14
garapan	pelajar	0.19
garapan	pengurus	0.19
garapan	jurusan	0.22
garapan	ilmuwan	0.15
garapan	pendiri	0.2
garapan	angkatan	0.16
garapan	sasaran	0.25
garapan	pembuat	0.29
garapan	penjual	0.16
garapan	pengganti	0.23
garapan	perwakilan	0.23
garapan	lulusan	0.23
garapan	pembeli	0.19
garapan	penerima	0.2
garapan	pergerakan	0.22
garapan	pemegang	0.23
garapan	penyedia	0.21
garapan	penjaga	0.12
garapan	pencari	0.17
garapan	pembawa	0.12
garapan	undangan	0.17
garapan	cadangan	0.14
garapan	pemeran	0.32
garapan	bangsawan	0.13
garapan	pembantu	0.15
garapan	pengarang	0.25
garapan	pengelola	0.24
garapan	pejuang	0.16
garapan	tahanan	0.09
garapan	pengikut	0.05
garapan	rombongan	0.17
garapan	pengajar	0.21
garapan	pendidik	0.22
garapan	penghuni	0.22
garapan	pengembang	0.34
garapan	jajaran	0.23
garapan	pembuka	0.25
garapan	penari	0.2
garapan	pemberi	0.17
garapan	pelayan	0.13
garapan	pendatang	0.3
garapan	pembunuh	0.15
garapan	penyelenggara	0.22
garapan	turunan	0.17
garapan	pelukis	0.19
garapan	utusan	0.08
garapan	pembiayaan	0.27
garapan	pengacara	0.16
garapan	perawat	0.18
garapan	penganut	0.13
garapan	pengamat	0.19
garapan	penghubung	0.13
garapan	pesaing	0.19
garapan	pengawas	0.18
garapan	penjahat	0.12
garapan	pelaksana	0.25
garapan	kebangsaan	0.29
garapan	pembicara	0.12
garapan	pengantar	0.19
garapan	pendengar	0.17
garapan	pendamping	0.18
garapan	pewaris	0.23
garapan	pengungsi	0.08
garapan	pengendara	0.18
garapan	pencuri	0.18
garapan	pemburu	0.24
garapan	pengawal	0.12
garapan	penemu	0.15
garapan	pengemudi	0.17
garapan	penerjemah	0.14
garapan	pemandu	0.14
garapan	tawanan	0.12
garapan	penegak	0.17
garapan	penutur	0.13
garapan	penyihir	0.02
garapan	pelamar	0.17
garapan	pemasok	0.19
garapan	penanda	0.14
garapan	pemikir	0.18
garapan	saingan	0.18
garapan	pembimbing	0.17
garapan	petinggi	0.22
garapan	pelaut	0.1
garapan	pengrajin	0.24
garapan	langganan	0.18
garapan	pencinta	0.24
garapan	kenalan	0.18
garapan	penyidik	0.2
garapan	pelacur	0.07
garapan	pengirim	0.08
garapan	perusak	0.19
garapan	pendiam	0.07
garapan	pemeluk	0.1
garapan	penikmat	0.28
garapan	pemangku	0.21
garapan	perampok	0.16
garapan	pelarian	0.13
garapan	pengidap	0.11
garapan	penunjuk	0.15
garapan	pemuka	0.15
garapan	pengemis	0.15
garapan	pemusik	0.24
garapan	sukarelawan	0.13
garapan	penerbang	0.18
garapan	pejalan	0.13
garapan	petinju	0.15
garapan	penyandang	0.19
garapan	penanggung	0.23
garapan	penolong	0.09
garapan	jagoan	0.27
garapan	penembak	0.14
garapan	penipu	0.06
garapan	penyelamat	0.12
garapan	pendaftar	0.11
garapan	pelari	0.1
garapan	pengiring	0.23
garapan	penata	0.31
garapan	pengambil	0.18
garapan	penuntut	0.16
garapan	pembina	0.22
garapan	tanggungan	0.25
garapan	pencetus	0.1
garapan	pemangsa	0.12
garapan	penyebar	0.14
garapan	pemesan	0.16
garapan	dermawan	0.08
garapan	pemeriksa	0.15
garapan	negarawan	0.06
garapan	pengukur	0.11
garapan	penambang	0.19
garapan	pembajak	0.17
garapan	budayawan	0.19
garapan	perekam	0.15
garapan	penyayang	0.14
garapan	pemukul	0.14
garapan	perencana	0.14
garapan	pengumpul	0.18
garapan	wirausahawan	0.18
garapan	penangkap	0.17
garapan	penyelam	0.07
garapan	pemasar	0.2
garapan	pemalas	0.11
garapan	penarik	0.17
garapan	pengembara	0.2
garapan	gerilyawan	0.12
garapan	penggagas	0.17
